id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	desc_fr	desc_es	desc_de	desc_nl	desc_it	desc_pt	desc_ja	desc_zh	desc_pl	city_unique	city_preferred	continent_id	
17356	Lavender Manor Guest Lodge	184, 10th Street, Voelklip	7200	Hermanus	za	-1236784	4.0	ZAR	825	1980		7	19.287517	-34.411256	75582	http://www.booking.com/hotel/za/lavender-manor-guest-lodge.html	http://aff.bstatic.com/images/hotel/org/165/1650528.jpg	This luxurious guest house, situated in Hermanus on the Cape Whale Coast, boasts beautiful views of Grotto Beach and offers guests great whale-watching opportunities.	Cette pension luxueuse, située à Hermanus sur la côte des baleines (Cape Whale Coast), bénéficie d'une vue magnifique sur le plage de Grotto et de belles opportunités d'observer les baleines.									hermanus	Hermanus	5	\

17858	Cleopatra Mountain Farmhouse	Highmoor Road, Kamberg	3300	Mooi River	za	-1262366	5.0	ZAR	1495	3790		11	29.6877533	-29.3256425	11846	http://www.booking.com/hotel/za/cleopatra-mountain-farmhouse.html	http://aff.bstatic.com/images/hotel/org/114/1141453.jpg	This guest house offers award-winning cuisine in the tranquil setting of KwaZulu Natal’s Drakensberg Mountains, right on the border of Giants Castle Nature Reserve.								这家宾馆为您在宁静的KwaZulu Natal’s Drakensberg山脉提供屡获殊荣的美食，就坐落在巨人城堡（Giants Castle）自然保护区的边界。  Cleopatra Mountain Farmhouse宾馆位于一个水坝的边缘，并且享有山脉的美景。住宿包括客房、套房和小屋，均采用迷人的乡村风格进行装饰。  客人可以享用3道菜的早餐来开始一天，在下午品尝自制蛋糕和甜点，然后在夜晚享用丰盛的6道餐晚宴。用餐后，客人可以在壁炉前放松或是沉浸在您独立的浴缸中。  Cleopatra...		mooirivier	Mooirivier	5	\

171366	Quarters Hotel Hermanus	5 Harbour Road	7200	Hermanus 	za	-1236784	4.0	ZAR	800	1840		18	19.2422962188721	-34.4207880904585	70507	http://www.booking.com/hotel/za/quarter-hermanus.html	http://aff.bstatic.com/images/hotel/org/205/2053204.jpg	Situated in the heart of Cape Whale Coast, Quarters Hermanus is located on the historic Hermanus Harbour.  All suites and rooms are tastefully decorated and furnished.										hermanus	Hermanus	5	\

15139	Best Western Cape Suites Hotel	Corner of De Villiers & Constitution	7925	Cape Town	za	-1217214	4.0	ZAR	765	4312		123	18.4272284758478	-33.9316798936054	90846	http://www.booking.com/hotel/za/best-western-cape-suites.html	http://aff.bstatic.com/images/hotel/org/632/632213.jpg	The hotel is favourably located at the foot of the spectacular Table Mountain, offering impressive views across the Cape Town skyline and to Table Bay.  Best Western Cape Suites Hotel offers value-for-money with its combination of hotel and...	L'hôtel jouit d'une situation idéale au pied de la spectaculaire Table Mountain (Montagne de la Table) et offre de magnifiques vues sur la ligne des toits de Cape Town et Table Bay (Baie de la Table).	Este hotel está bien ubicado a los pies del espectacular monte Mesa y ofrece impresionantes vistas al horizonte de Ciudad del Cabo y a la bahía de Mesa.  El Best Western Cape Suites Hotel es un apartotel con una excelente relación calidad precio.	Das Hotel am Fuße des spektakulären Tafelbergs bietet eine beeindruckende Sicht über die Skyline von Kapstadt und die Tafelbucht.  Das Best Western Cape Suites Hotel mit gutem Preis-Leistungs-Verhältnis ist eine Kombination aus Hotel und Apartment.	Het hotel heeft een gunstige ligging aan de voet van de spectaculaire Tafelberg, met indrukwekkende vergezichten over de skyline van Kaapstad en de Tafelbaai.	L'hotel vanta un'ottima posizione ai piedi della spettacolare Table Mountain e offre splendide viste su Città del Capo e sulla Table Bay.		壮大なテーブルマウンテンの麓と優れたロケーションにある当館は、ケープタウンのスカイラインやテーブル湾の印象的な景色をご提供しています。  当館はホテルとアパートメントが合わさり、お買い得感に優れています。客室内にキッチンを設置しており、独立したプライバシーの守られたご滞在をお楽しみいただけます。美味しいお料理をご提供するレストランも2軒ございます。 ...	这家酒店优越地坐落在壮丽的Table山脉山脚下，为您提供开普敦和Table海湾的壮观美景。  Best Western Cape Suites Hotel 酒店为您提供物有所值的酒店与公寓。您可享受室内厨房的独立与隐私，还可到两家餐厅享用优质美食。  您可在Cape Suites Best Western Hotel酒店享用优质早餐，同时欣赏美景。您可在阳台上或两座游泳池里放松心情。若您准备出门，可到旅游咨询台询问详情。 ...	Hotel jest dogodnie usytuowany u podnóża Góry Stołowej, a z jego wnętrz roztaczają się imponujące widoki na panoramę Kapsztadu i Zatokę Stołową.	cape-town	Cape Town	5	\

17317	Evergreen Manor and Spa	Cnr Bosman & Murray Road	7608	Stellenbosch	za	-1287082	5.0	ZAR	1195	1790		9	18.868033	-33.935916	45997	http://www.booking.com/hotel/za/evergreen-manor-and-spa.html	http://aff.bstatic.com/images/hotel/org/110/1108738.jpg	Located in Stellenbosch, the heart of South Africa’s wine industry, this luxurious guest house boasts breathtaking views of the surrounding vineyards and mountains.				Gelegen in Stellenbosch, het hart van Zuid-Afrikaanse wijnindustrie, biedt dit luxe pension een adembenemend uitzicht op de omringende wijngaarden en bergen.  Ideaal voor als u de Cape Winelands wilt verkennen.						stellenbosch	Stellenbosch	5	\

27811	Riviera Hotel Durban	127 Victoria Embankment Esplanade	4001	Durban 	za	-1224926	0.0	ZAR	369	760		66	31.0212814807892	-29.8613808997057	66965	http://www.booking.com/hotel/za/riviera.html	http://aff.bstatic.com/images/hotel/org/152/1528124.jpg	Good value for money and friendly service awaits guests at this hotel, located within close proximity of Durban’s South Beach and attractions such as the Sun Coast Casino.				Dit hotel ligt in de buurt van Durban's South Beach en bezienswaardigheden zoals de Sun Coast Casino. Het heeft een goede prijs-kwaliteitverhouding en een vriendelijke service.		Boa relação qualidade/ preço e um serviço simpático aguardam pelos nossos clientes neste hotel, situado nas proximidades da praia sul de Durban e de atracções como o Casino Sun Coast.	お得な料金でフレンドリーなサービスを提供するこのホテルは、ダーバンのサウスビーチやSun Coastカジノなどの観光スポットの至近です。  市内のビジネス地区の中心に位置し、ダーバン港を見渡すRiviera Hotelは、Esplanadeの喧騒を楽しむのに最適な拠点です。完全に認可されているバーでスポーツを鑑賞しながら、ドリンクをお楽しみください。 ...	Riviera Hotel酒店拥有良好的性价比以及友好的服务，等待客人的光临。酒店的位置靠近德班南部海岸以及例如Sun Coast赌场等景点。  酒店位于城市商务区的中心，俯瞰德班海港，是客人享受海滨繁华和喧闹的最佳基地。 您可以前往完全授权的酒吧并且观赏体育赛事，同时喝一杯提神的饮料。  酒店的底楼包括一间座位充足的快餐厅，适合客人在游览德班前吃一些快餐。 如果您对城市有任何问题，细心的接待人员将每天24小时为您服务。		durban	Durban	5	\

15604	The Cape Diamond Hotel	Corner of Longmarket and Parliament Street	8001	Cape Town 	za	-1217214	3.0	ZAR	420	1568		60	18.4218943119049	-33.9245599419849	55707	http://www.booking.com/hotel/za/the-cape-diamond.html	http://aff.bstatic.com/images/hotel/org/993/993475.jpg	This historical hotel offers boutique-style accommodation in a trendy part of Cape Town, close to Greenmarket Square, the Company Gardens, and Castle of Good Hope.  Cape Diamond Hotel provides individually decorated, modern guest rooms.	Cet hôtel historique luxueux propose un hébergement de caractère dans un quartier branché de Cape Town, non loin de Greenmarket Square, des Company Gardens et du Château de Bonne-Espérance.		Das historische Boutique-Hotel in einem angesagten Stadtteil von Kapstadt liegt in der Nähe des Greenmarket Square, der Company Gardens und des Castle of Good Hope.  Das Cape Diamond Hotel bietet individuell gestaltete, moderne Zimmer.	Dit historische hotel biedt accommodatie in boetiekstijl in een trendy deel van Kaapstad, vlakbij Greenmarket Square, de Company Gardens, en Kasteel de Goede Hoop.  Cape Diamond Hotel biedt individueel ingerichte, moderne kamers.		Este hotel histórico de estilo boutique, oferece acomodação numa parte moderna da Cidade do Cabo, perto da Greenmarket Square, Jardins da Companhia e Castelo da Boa Esperança.  O Cape Diamond Hotel oferece quartos modernos e individualmente...		这家历史悠久的The Cape Diamond Hotel酒店提供在开普敦时尚地区的精品式住宿，靠近Greenmarket广场、Company花园和好望角。  酒店为您提供独立装饰的现代化客房。  客人可以在床上享用早餐来开始一天，前往屋顶露台品尝咖啡或是在私人热浴缸中俯瞰城市。 酒店还设有一间设施齐全的会议室。  酒店每天供应自助餐，并提供一个歌舞餐厅场所，客人可以边享用晚餐边欣赏现场表演。  V&A海滨和桌山离酒店只有短短车程。		cape-town	Cape Town	5	\

16443	Hippo Hideaway	70 McKenzie Street	3936	St Lucia, KwaZulu-Natal	za	-1280384	4.0	ZAR	550	1220		20	32.4111109972	-28.3758306395237	62066	http://www.booking.com/hotel/za/hippo-hideaway.html	http://aff.bstatic.com/images/hotel/org/107/1072643.jpg	This lodge, located close to the Greater St. Lucia Wetland Park and Hluhluwe-iMfolozi Game Reserve, is a great base from which to explore the Elephant Coast.  Bordering the St. Lucia Estuary, Hippo Hideaway welcomes guests to relax in style.	Ce lodge, proche du parc Greater St Lucia Wetland Park et de la réserve Hluhluwe-iMfolozi Game Reserve, est la base idéale d'où partir explorer la Côte des Éléphants.			Deze lodge ligt vlak bij het Greater St. Lucia Wetland Park en het reservaat Hluhluwe-Imfolozi. Het is een goede uitvalsbasis om de Elephant Coast te verkennen.  Hippo Hideaway grenst aan de St. Lucia Estuary en nodigt u uit om te ontspannen in...					Hotel położony jest blisko Greater St. Lucia Wetland Park i rezerwatu dzikich zwierząt Hluhluwe-Umfolozi. Będzie on doskonałą bazą wypadową do zwiedzania Wybrzeża Kości Słoniowej.  Hotel Hippo Hideaway graniczy z St.	saint-lucia-estuary	Saint Lucia Estuary	5	\

15226	Le Franschhoek Hotel & Spa	Minor Rd	7690	Franschhoek	za	-1228880	5.0	ZAR	1190	4650		79	19.124321937561	-33.9253522607897	70355	http://www.booking.com/hotel/za/lefranshhoek.html	http://aff.bstatic.com/images/hotel/org/745/745311.jpg	Set in the culinary capital of the Cape, this hotel lies beneath the towering Franschhoek Mountains with the famous Winelands a short car journey away.			In der kulinarischen Haupstadt des Kaps empfängt Sie dieses Hotel am Fuße der Franschhoek-Berge. Der berühmte Distrikt Weinland liegt nur eine kurze Autofahrt entfernt.   Die malerischen Weingüter erreichen Sie schnell und bequem.	Dit hotel ligt in de culinaire hoofdstad van de Kaap, onder de torenhoge Franschhoek-bergen met de beroemde Winelands op slechts een korte autorit hiervandaan.						franschhoek	Franschhoek	5	\

25486	Hottentots View Guesthouse	Oldenland Road 51	7130	Somerset West	za	-1285082	4.0	ZAR	500	2800		5	18.860009	-34.069947	30555	http://www.booking.com/hotel/za/hottentots-view-guesthouse.html	http://aff.bstatic.com/images/hotel/org/130/1309633.jpg	Come stay at this charming guesthouse in a green valley of the Hottentots-Holland mountain range and enjoy its tasteful rooms, lovely terrace and beautiful garden.										somerset-west	Somerset West	5	\

171376	2nd Avenue Bed and Breakfast	2nd Avenue	1609	Edenvale, Gauteng	za	-1225470	3.0	ZAR	400	2500		5	28.1466864	-26.1410595	98324	http://www.booking.com/hotel/za/2nd-avenue-bed-and-breakfast.html	http://aff.bstatic.com/images/hotel/org/201/2016388.jpg	2nd Avenue Bed and Breakfast is situated in quiet suburbs of Edenvale, in Eastern Gauteng, just a 5-minuet drive away from Eastgate shopping centre and 15 minuets from Sandton City.								2nd Avenue Bed and Breakfast 住宿+早餐酒店位于宁静的Edenvale郊区，坐落在Gauteng东部，驾车5分钟即可到达Eastgate购物中心，距离Sandton市仅15分钟路程。  这家3星级的住宿+早餐酒店拥有轻松的环境，提供5间独立装饰、设备齐全的客房，连带浴室和淋浴设备。  每天的欧式和英式早餐包括新鲜出炉的松饼和新鲜水果。可根据要求提供便携午餐和晚餐。 ...		edenvale	Edenvale	5	\

171219	Radisson Blu Hotel, Port Elizabeth	Corner of Marine Drive & 9th Avenue, Summerstrand 	6001	Port Elizabeth 	za	-1273448	0.0	ZAR	1350	4750		173	25.6232633	-33.9623931	93645	http://www.booking.com/hotel/za/radisson-blu-port-elizabeth.html	http://aff.bstatic.com/images/hotel/org/211/2113761.jpg	Just a stones throw from Port Elizabeths beautiful beaches, this brand-new hotel boasts a distinct architectural design as well as state-of-the-art spa facilities.				Dit gloednieuwe hotel ligt op een steenworp afstand van de prachtige stranden van Port Elizabeth. Het heeft een uitzonderlijke architectonische vormgeving en moderne spa-faciliteiten.  Het Radisson SAS Hotel heeft een milieuvriendelijke constructie.		Apenas a poucos passos das maravilhosas praias de Port Elizabeth, este novo hotel possui um design arquitectónico distinto, bem como comodidades de spa topo de gama.				port-elizabeth	Port Elizabeth	5	\

15557	Holiday Inn Express Cape Town City Centre	101 St George's Mall, Corner of Church Street & St George's		Cape Town 	za	-1217214	3.0	ZAR	738	3080		175	18.4201884269714	-33.9239545698419	90219	http://www.booking.com/hotel/za/holiday-inn-express-cape-town-city-centre.html	http://aff.bstatic.com/images/hotel/org/134/1341013.jpg	Just a short walk from the V&A Waterfront, Holiday Inn Express Cape Town City Centre offers value for money, a central location, and amazing views of the Table Mountain.	Cet hôtel moderne se trouve à quelque pas du célèbre front de mer V&A Waterfront et bénéficie d'une vue sur la majestueuse Montagne de la Table. Il propose des tarifs compétitifs à un emplacement central.	A sólo unos pasos del conocido puerto V&A y con vistas sobre la majestuosa montaña Table, este moderno hotel ofrece precios competitivos en una ubicación céntrica.  El Holiday Inn Express Cape Town City Centre dispone de 175 cómodas habitaciones.	Nur einen kurzen Spaziergang von der bekannten V&A Waterfront entfernt und mit einem Blick auf den beeindruckenden Tafelberg bietet Ihnen dieses moderne Hotel einen Aufenthalt in zentraler Lage zu einem guten Preis-Leistungs-Verhältnis.	Dit onlangs geopende hotel ligt op korte loopafstand van de beroemde V&A Waterfront en kijkt uit op de prachtige Tafelberg. Het biedt betaalbare prijzen in een centrale setting.		Apenas a uma curta caminhada do conhecido Passeio Marítimo V&A, com vista sobre a majestosa Montanha Mesa, este novo hotel oferece preços competitivos numa localização central.		从Holiday Inn Express Cape Town City Centre酒店短暂步行便可抵达V&A Waterfront区,酒店为您在开普敦中心地区提供优惠的住宿，从酒店您还可欣赏到Table山的壮丽景色。  在晚上，您可在大堂酒吧内或在露台上享用清凉的酒水。该地区设有许多餐馆，如果您希望在您舒适的客房内用餐，工作人员也十分乐意为您点叫外卖。		cape-town	Cape Town	5	\

171256	Montagu Country Hotel	Cnr of Bath & Kohler Street	6720	Montagu 	za	-1261967	4.0	ZAR	640	1410		33	20.121515	-33.786561	15891	http://www.booking.com/hotel/za/montagu-country.html	http://aff.bstatic.com/images/hotel/org/175/1757216.jpg	Lush, green gardens and comfortable accommodation await guests at this hotel, conveniently located halfway between Cape Town and the Garden Route, in the town of Montagu.				Dit hotel heeft weelderige, groene tuinen en comfortabele accommodatie. Het is gunstig gelegen in de stad Montagu, tussen Kaapstad en de Tuinroute.						montagu	Montagu	5	\

171234	Fairlawns Boutique Hotel & Spa	Alma Road, Morningside Manor	2096	Johannesburg	za	-1240261	5.0	ZAR	1800	5680		19	28.07677	-26.08017	72065	http://www.booking.com/hotel/za/fairlawns-boutique-spa.html	http://aff.bstatic.com/images/hotel/org/165/1658251.jpg	This award-winning boutique hotel, located in a tranquil suburb of Sandton, impresses with its Balinese Spa, excellent restaurant and world-class suites.  Opulent design and personalized service await guests at Fairlawns Boutique Hotel & Spa.		Este galardonado hotel boutique, situado en un tranquilo barrio de Sandton, ofrece un spa balinés, un excelente restaurante y suites de alta calidad.  El Fairlawns Boutique Hotel & Spa le espera con un opulento diseño y un servicio personalizado.		Dit bekroonde boutiekhotel ligt in een rustige buitenwijk van Sandton. Het maakt indruk met de Balinese Spa, een uitstekend restaurant en suites van wereldklasse.		This award-winning hotel boutique, localizado num bairro tranquilo de Sandton, impressiona com sua balinês Spa, restaurante excelente e suítes de classe mundial.	サントンの閑静な郊外に立地する受賞歴のあるブティックホテルです。Balinese Spa（スパ）、素晴らしいレストラン、ワールドクラスのスイートをお楽しみください。  Fairlawns Boutique Hotel & Spaでは、豪華なデザインと個々に対応するサービスを提供しています。朝はお好きな時に朝食を召しあがれます。その後は、スパでのマッサージや、クレンジングフェイシャル、伝統的な東南アジアのトリートメントを楽しめます。 ...	这个获奖的精品酒店位于桑顿的一个宁静郊区，拥有令人印象深刻的巴厘水疗，一流的餐厅和世界等级的套房。  Fairlawns精品酒店&水疗中心华丽的设计和个性化的服务等待您的光临。您可以在一天的任何时候享用早餐。之后您可以前往水疗中心享受按摩，在那里您还可以享受到面部清洁或是传统的东南亚治疗。  Fairlawns餐厅提供了一系列时令菜肴，都以当地素材制作。您可以在池边用餐或是选择前往华丽的餐厅用餐。获奖的葡萄酒单将伴随您的美食，酒吧也同时提供饮料。 ...		johannesburg	Johannesburg	5	\
